Number,Squared Value
2.772772772772772,7.688268849430005
7.077077077077078,50.08501995488984
-0.03003003003003002,0.0009018027036045048
8.438438438438439,71.20724327931536
3.453453453453454,11.926340755169587
-0.8908908908908906,0.7936865794723647
3.233233233233234,10.45379714048383
7.877877877877879,62.06095985875767
3.8138138138138142,14.54517580643707
1.431431431431431,2.048995942889835
8.258258258258259,68.19882946009074
-3.393393393393393,11.515118722325928
-8.87887887887888,78.83449014580147
0.9509509509509506,0.9043077111145172
2.2722722722722715,5.1632212793373915
-0.8308308308308305,0.6902798694590482
2.9129129129129137,8.485061638214797
6.236236236236238,38.890642394145914
8.198198198198199,67.21045369694019
-7.157157157157157,51.22489857224592
8.278278278278279,68.52989125261398
1.1311311311311307,1.2794576358139913
6.576576576576578,43.251359467575696
8.63863863863864,74.62607752898045
-3.533533533533533,12.485859232605977
-6.276276276276276,39.391643896148395
0.5105105105105103,0.26062098134170186
4.974974974974975,24.750376001627252
7.997997997997999,63.96797197597999
-0.6106106106106104,0.3728453177902625
-3.233233233233233,10.453797140483825
9.83983983983984,96.82244807369932
-9.67967967967968,93.69619870120371
-4.2542542542542545,18.098679259840424
3.273273273273274,10.714317921525133
10.0,100.0
-3.713713713713714,13.791669547425306
-5.235235235235235,27.407687968248528
-1.651651651651651,2.727953178403627
4.2942942942942945,18.440963486008535
-1.8318318318318312,3.3556078601123622
4.554554554554555,20.74396719041364
4.674674674674675,21.852583314044775
-4.094094094094094,16.761606451296142
6.516516516516518,42.46498751003257
8.378378378378379,70.19722425127831
-9.97997997997998,99.6000004008012
5.535535535535535,30.642153665176686
1.3513513513513509,1.8261504747991222
1.671671671671671,2.794486177869559
1.711711711711711,2.929956984011036
-7.717717717717718,59.563166770373975
-1.491491491491491,2.2245468691915122
-4.114114114114114,16.925934943952964
2.3923923923923915,5.72354135917699
-8.578578578578579,73.59201042884727
-7.757757757757758,60.18280542805067
7.7577577577577586,60.182805428050685
1.2912912912912908,1.6674331989647293
-1.1711711711711708,1.3716419121824517
-7.877877877877878,62.060959858757656
0.7507507507507505,0.5636266897528155
-7.5175175175175175,56.51306962618274
-4.1541541541541545,17.256996736476218
7.897897897897899,62.376791205620044
0.21021021021021014,0.04418833247662073
-2.3323323323323324,5.439774108442777
-5.975975975975976,35.71228886544201
0.9109109109109106,0.8297586876165449
-6.936936936936937,48.12109406704002
-1.9719719719719713,3.888673458243025
8.65865865865866,74.97236976716457
9.01901901901902,81.3427040654268
-9.73973973973974,94.86253019786554
-8.098098098098099,65.57919280642004
-8.71871871871872,76.01605609613618
6.616616616616618,43.779615451287135
-2.4924924924924925,6.212518825131438
4.714714714714715,22.228534841147454
4.054054054054054,16.435354273192115
-7.637637637637638,58.33350868385903
1.1711711711711708,1.3716419121824517
-0.5505505505505504,0.3031059087115141
9.23923923923924,85.36354171989808
8.318318318318319,69.19441964487011
-5.555555555555555,30.864197530864196
-1.9319319319319312,3.732360989618244
1.9919919919919913,3.9680320961602216
-3.633633633633634,13.203293383473568
4.2142142142142145,17.759601443285128
-5.135135135135135,26.36961285609934
-4.714714714714715,22.228534841147454
-8.83883883883884,78.12507201896592
-5.8358358358358355,34.056979902825745
8.178178178178179,66.88259831402975
9.05905905905906,82.06655103552
-4.854854854854855,23.569615661707754
-0.2702702702702702,0.07304601899196489
-3.773773773773774,14.241368495622753
-7.197197197197197,51.799647495343194
7.7377377377377385,59.87258529801073
-6.336336336336336,40.14915816717618
5.375375375375375,28.894660426191955
5.8158158158158155,33.82371360349338
1.7717717717717711,3.1391752112472813
-5.055055055055055,25.553581609637664
7.857857857857859,61.745930114298496
7.937937937937939,63.010858706554416
-2.5125125125125125,6.312719125531938
-2.2522522522522523,5.072640207775343
7.837837837837839,61.43170197224252
7.137137137137138,50.938726514302104
9.27927927927928,86.10502394286179
-4.1741741741741745,17.42373003634265
5.315315315315315,28.25257690122555
-6.776776776776776,45.92470348226103
-6.916916916916917,47.84373963553143
3.633633633633634,13.203293383473568
-4.494494494494495,20.200480761041323
4.374374374374375,19.135151167183203
9.1991991991992,84.6252659065472
-7.237237237237237,52.37760282805328
5.7557557557557555,33.128724319915506
6.496496496496498,42.20446672899127
4.894894894894895,23.959996032068105
-9.51951951951952,90.62125188251315
7.977977977977979,63.648132617101595
2.2522522522522515,5.072640207775339
-8.418418418418419,70.86976866756648
-4.014014014014014,16.1123085047009
-8.478478478478479,71.88459731002274
7.797797797797799,60.805650495340196
1.651651651651651,2.727953178403627
1.8718718718718712,3.503904304705103
4.754754754754755,22.607692777862948
1.531531531531531,2.345588832075317
-8.358358358358359,69.86215444673904
-6.476476476476476,41.94474755035315
9.45945945945946,89.48137326515705
-4.334334334334335,18.786454121789458
8.338338338338339,69.52788624460297
2.5725725725725717,6.61812964115266
0.3103103103103102,0.09629248868488101
-8.97897897897898,80.6220635049464
-4.594594594594595,21.110299488677867
9.5995995995996,92.1523124726328
0.6306306306306304,0.3976949922895866
0.9709709709709706,0.9427846264683095
-1.0110110110110107,1.022143264385506
5.075075075075075,25.75638701764828
9.13913913913914,83.52386420454489
-0.2902902902902902,0.08426845263682095
-3.9939939939939944,15.9519880240601
1.3713713713713709,1.8806594382169943
-4.474474474474475,20.020921822723626
6.476476476476478,41.94474755035317
-9.63963963963964,92.92265238211185
-6.456456456456456,41.685829974118256
5.8558558558558556,34.291047804561316
7.017017017017018,49.23852781710641
-8.258258258258259,68.19882946009074
-6.436436436436436,41.427714000286564
2.7327327327327318,7.467828188548904
2.4124124124124116,5.819733647561471
-4.374374374374375,19.135151167183203
-1.691691691691691,2.8618207797386956
0.6706706706706704,0.44979914849784686
0.13013013013013008,0.01693385076768459
1.1511511511511507,1.3251489727966195
-3.553553553553553,12.627742857973086
-0.5305305305305303,0.28146264382500596
-7.617617617617618,58.02809816823831
-6.676676676676676,44.57801144487831
6.696696696696698,44.84574664754847
5.915915915915916,34.998061124187245
-5.875875875875876,34.52591730870009
9.67967967967968,93.69619870120371
8.218218218218219,67.53911068225383
-8.538538538538539,72.90664037410785
6.376376376376378,40.658175693210744
-2.3723723723723724,5.6281506731957185
-6.616616616616616,43.779615451287114
-5.435435435435435,29.5439583727872
1.0710710710710707,1.1471932392853306
8.81881881881882,77.77156535915296
5.8358358358358355,34.056979902825745
-6.016016016016016,36.192448704961215
5.595595595595595,31.310690069448825
-6.516516516516516,42.46498751003255
-1.471471471471471,2.165228291354416
-0.39039039039039025,0.1524046569091613
-7.677677677677678,58.946734522310095
-0.9709709709709706,0.9427846264683095
-1.8118118118118112,3.2826620414207976
-3.8338338338338342,14.698281865449037
-8.158158158158159,66.55554453352252
-8.298298298298299,68.86175464754044
1.0910910910910907,1.1904797690583468
-6.796796796796797,46.1964466969472
2.0120120120120113,4.048192336480622
4.334334334334335,18.786454121789458
0.4304304304304303,0.18527035544052547
4.874874874874875,23.764405045686328
1.631631631631631,2.6622217813408984
5.195195195195195,26.99005311617924
5.655655655655655,31.9864408953498
1.611611611611611,2.597291986681374
-4.574574574574575,20.92673253834415
-5.155155155155155,26.57562467372277
3.8938938938938943,15.162409656904154
8.138138138138139,66.2292923554185
-0.1701701701701701,0.028957886815744655
-8.77877877877878,77.06695684673663
6.836836836836838,46.74233793352914
-4.874874874874875,23.764405045686328
7.037037037037038,49.519890260631016
9.71971971971972,94.47295142990839
-2.5525525525525525,6.515524533542552
-6.896896896896897,47.56718680642605
-8.458458458458459,71.54551949346745
1.551551551551551,2.4073122171220254
-6.396396396396396,40.9138868598328
9.0990990990991,82.79360441522604
-9.03903903903904,81.7042267492718
-7.5775775775775776,57.41968194420647
0.5905905905905904,0.34879724569414233
-2.8928928928928928,8.36882928975021
-2.1721721721721723,4.718331945559173
-6.636636636636636,44.04494584674764
-1.391391391391391,1.9359700040380707
4.814814814814815,23.18244170096022
-2.932932932932933,8.602095589082575
7.237237237237238,52.37760282805329
6.0960960960960975,37.16238761283808
-5.335335335335335,28.465803140477814
-4.654654654654655,21.665809954098243
-2.7927927927927927,7.799691583475367
6.736736736736738,45.38362186009835
-0.8708708708708706,0.7584160737313885
-9.95995995995996,99.20080240400561
-0.21021021021021014,0.04418833247662073
2.2122122122122114,4.893882871860846
3.313313313313314,10.97804511217925
3.293293293293294,10.845780715650589
8.6986986986987,75.66735905074245
6.436436436436438,41.42771400028659
9.21921921921922,84.99400301202104
-8.278278278278279,68.52989125261398
-0.5705705705705704,0.3255507760012262
-0.6706706706706704,0.44979914849784686
-8.73873873873874,76.36555474393313
9.31931931931932,86.8497125754383
2.6526526526526517,7.03656609562515
-0.6306306306306304,0.3976949922895866
-9.75975975975976,95.25291056822589
1.1111111111111107,1.234567901234567
-7.4974974974974975,56.212468724981235
5.115115115115115,26.164402640879118
-5.7957957957957955,33.59124890656422
-9.81981981981982,96.42886129372616
0.7707707707707705,0.5940875810745676
-4.554554554554555,20.74396719041364
2.6926926926926917,7.250593937280619
7.217217217217218,52.088224360496646
2.3323323323323315,5.439774108442773
8.73873873873874,76.36555474393313
-6.076076076076076,36.91870048226404
-6.976976976976977,48.678207737266796
-3.253253253253253,10.583656729802874
-0.6906906906906904,0.47705363020678304
-7.397397397397397,54.72148825502179
0.41041041041041026,0.1684367049732414
-9.55955955955956,91.38517897276657
-1.9119119119119112,3.65540715891066
-7.837837837837838,61.431701972242514
-0.4304304304304303,0.18527035544052547
1.9519519519519513,3.8101164227290325
5.215215215215215,27.198469741012282
-2.052052052052052,4.210917624331039
-4.454454454454455,19.842164486809132
-3.373373373373373,11.379647916184451
-0.07007007007007005,0.004909814719624526
3.593593593593594,12.913914915916921
-6.316316316316316,39.89585180776371
-4.2742742742742745,18.269420571722875
-5.315315315315315,28.25257690122555
7.117117117117118,50.65335605876148
-7.977977977977978,63.64813261710158
6.1361361361361375,37.65216668119573
-5.115115115115115,26.164402640879118
-1.1911911911911908,1.418936453971488
5.135135135135135,26.36961285609934
6.0760760760760775,36.918700482264065
8.67867867867868,75.3194636077519
-1.551551551551551,2.4073122171220254
-5.955955955955956,35.47341134928722
-3.573573573573573,12.770428085743399
-9.87987987987988,97.61202644085527
4.354354354354355,18.96040184328473
6.396396396396398,40.91388685983282
-7.917917917917918,62.69342415488561
-8.398398398398399,70.53309565822079
3.553553553553554,12.627742857973091
0.09009009009009006,0.008116224332440542
2.9929929929929937,8.958007056105158
0.03003003003003002,0.0009018027036045048
2.0920920920920913,4.376849321794263
-3.8738738738738743,15.006898790682577
-1.1511511511511507,1.3251489727966195
-8.95895895895896,80.262945628311
5.235235235235235,27.407687968248528
3.8338338338338342,14.698281865449037
8.618618618618619,74.28058689319951
-3.9539539539539543,15.633751869988108
-4.054054054054054,16.435354273192115
-5.535535535535535,30.642153665176686
4.134134134134134,17.09106503901299
-6.876876876876877,47.291435579723874
-0.1501501501501501,0.02254506759011262
-3.613613613613614,13.058203348493642
2.9329329329329337,8.60209558908258
-9.45945945945946,89.48137326515705
-1.3713713713713709,1.8806594382169943
1.0110110110110107,1.022143264385506
-5.195195195195195,26.99005311617924
-0.37037037037037024,0.13717421124828522
2.6326326326326317,6.9307545784022215
4.794794794794795,22.99005712419126
-9.07907907907908,82.42967692417143
0.7307307307307305,0.5339674008342673
-2.9129129129129128,8.485061638214791
4.654654654654655,21.665809954098243
0.3303303303303302,0.10911812713614508
-8.138138138138139,66.2292923554185
-1.3313313313313309,1.7724431137844538
3.9939939939939944,15.9519880240601
7.6776776776776785,58.94673452231011
-1.531531531531531,2.345588832075317
-3.433433433433433,11.788465141818493
-9.6996996996997,94.08417426435444
9.37937937937938,87.97275754232712
8.418418418418419,70.86976866756648
-2.8728728728728727,8.253398543688833
-3.193193193193193,10.19648276905534
-5.7357357357357355,32.89866443019596
1.7917917917917912,3.2105178251324373
7.277277277277278,52.958764570376196
3.693693693693694,13.643373102832566
3.193193193193194,10.196482769055345
5.255255255255255,27.617707797887977
3.0930930930930938,9.567224882540202
-7.4774774774774775,55.91266942618294
1.591591591591591,2.533163794425054
-0.09009009009009006,0.008116224332440542
1.8918918918918912,3.5792549306062793
-9.25925925925926,85.73388203017834
5.155155155155155,26.57562467372277
-6.256256256256256,39.14074234394554
-1.0910910910910907,1.1904797690583468
-2.2922922922922924,5.254603953302652
8.298298298298299,68.86175464754044
-2.4324324324324325,5.91672753834916
0.8508508508508505,0.7239471703936163
2.3723723723723715,5.628150673195714
-4.534534534534535,20.56200344488633
1.691691691691691,2.8618207797386956
9.17917917917918,84.25733040347656
-1.3513513513513509,1.8261504747991222
-3.053053053053053,9.321132944756567
-3.173173173173173,10.069027986945903
-5.075075075075075,25.75638701764828
-4.354354354354355,18.96040184328473
4.614614614614615,21.294668041414788
0.11011011011011007,0.012124236348460564
9.47947947947948,89.86053120187255
-3.673673673673674,13.495878260643028
-5.475475475475475,29.98083168253338
3.353353353353354,11.244978712446184
8.71871871871872,76.01605609613618
-6.376376376376376,40.65817569321072
7.497497497497498,56.21246872498125
-6.716716716716716,45.114283452621784
3.753753753753754,14.0906672438204
-2.6726726726726726,7.143179215251287
-8.438438438438439,71.20724327931536
6.536536536536538,42.72630989347708
-1.611611611611611,2.597291986681374
-9.0990990990991,82.79360441522604
4.694694694694695,22.040158276394514
6.936936936936938,48.121094067040026
-4.994994994994995,24.94997500002505
1.8518518518518512,3.4293552812071306
6.356356356356358,40.40326612899187
9.35935935935936,87.59760761762765
3.153153153153154,9.942374807239677
-7.5575575575575575,57.11667623579535
6.596596596596598,43.51508665822982
-9.5995995995996,92.1523124726328
-8.81881881881882,77.77156535915296
6.976976976976978,48.67820773726681
-6.596596596596596,43.51508665822979
5.995995995995996,35.951967984000014
3.413413413413414,11.651391130870614
-8.338338338338339,69.52788624460297
-8.078078078078079,65.25534543552563
3.533533533533534,12.485859232605984
6.256256256256258,39.14074234394556
4.2742742742742745,18.269420571722875
4.1541541541541545,17.256996736476218
4.074074074074074,16.59807956104253
8.93893893893894,79.9046293540788
2.5525525525525516,6.515524533542547
-8.67867867867868,75.3194636077519
-6.236236236236236,38.89064239414589
8.97897897897898,80.6220635049464
-8.318318318318319,69.19441964487011
-9.7997997997998,96.0360761161562
-4.814814814814815,23.18244170096022
-6.096096096096096,37.16238761283806
-9.35935935935936,87.59760761762765
0.8308308308308305,0.6902798694590482
-8.65865865865866,74.97236976716457
-5.935935935935936,35.23533543553563
2.812812812812812,7.911915919923922
-2.8528528528528527,8.138769400030661
9.93993993993994,98.80240600961322
-7.4174174174174174,55.01808114420727
-7.897897897897898,62.37679120562003
6.416416416416418,41.17039962885811
0.4504504504504503,0.20290560831101356
-7.997997997997998,63.96797197597998
-2.952952952952953,8.719931142353564
-8.378378378378379,70.19722425127831
-2.012012012012012,4.048192336480626
-9.47947947947948,89.86053120187255
3.213213213213214,10.324739153567986
-9.41941941941942,88.72546219893567
7.957957957957959,63.329094860626405
0.05005005005005003,0.002505007510012513
5.955955955955956,35.47341134928722
-1.671671671671671,2.794486177869559
-3.353353353353353,11.244978712446178
-7.017017017017017,49.2385278171064
-7.377377377377377,54.425696968239514
-9.77977977977978,95.64409254098943
-8.058058058058059,64.93229966703441
4.394394394394395,19.310702093484878
1.8118118118118112,3.2826620414207976
-7.037037037037037,49.519890260631
5.455455455455455,29.76199422645869
-7.357357357357357,54.13070728386044
6.276276276276278,39.391643896148416
-5.7157157157157155,32.669406142879616
7.917917917917919,62.693424154885626
-6.176176176176176,38.145152159166166
4.914914914914915,24.156388620853086
1.511511511511511,2.2846670494318126
9.6996996996997,94.08417426435444
2.5325325325325316,6.4137210283356385
0.39039039039039025,0.1524046569091613
2.5125125125125116,6.312719125531934
1.0310310310310307,1.0630249869489101
9.57957957957958,91.76834492149808
6.796796796796798,46.19644669694721
-2.3123123123123124,5.3467882296711124
-7.697697697697698,59.25454984514043
1.9319319319319312,3.732360989618244
-5.275275275275275,27.82852922993063
-7.737737737737738,59.87258529801072
-2.5725725725725725,6.618129641152664
-3.093093093093093,9.567224882540197
0.010010010010010006,0.00010020030040050053
3.0530530530530537,9.321132944756572
9.61961961961962,92.53708162617072
-1.7317317317317311,2.99889479068658
-4.074074074074074,16.59807956104253
-6.816816816816817,46.46899151403656
1.1911911911911908,1.418936453971488
9.87987987987988,97.61202644085527
-9.4994994994995,90.24049074099125
-6.056056056056056,36.67581495409323
8.77877877877878,77.06695684673663
-8.6986986986987,75.66735905074245
3.0730730730730738,9.443778112446786
-8.85885885885886,78.47938028118209
-4.914914914914915,24.156388620853086
-5.035035035035035,25.351577804030256
2.9529529529529537,8.71993114235357
5.6956956956956954,32.440949457966475
-7.597597597597598,57.72348925502079
-9.05905905905906,82.06655103552
7.457457457457458,55.61367172978786
9.25925925925926,85.73388203017834
3.373373373373374,11.379647916184457
7.6376376376376385,58.333508683859044
-4.894894894894895,23.959996032068105
5.7357357357357355,32.89866443019596
-0.9909909909909906,0.9820631442253057
-0.11011011011011007,0.012124236348460564
8.118118118118119,65.90384177971767
1.451451451451451,2.1067113159205237
-4.314314314314315,18.613308002697394
-3.333333333333333,11.111111111111109
6.896896896896898,47.56718680642606
3.733733733733734,13.940767594421251
2.8528528528528536,8.138769400030666
-3.013013013013013,9.078247416585754
2.1921921921921914,4.805706607508406
-6.036036036036036,36.43373102832562
-8.7987987987988,77.4188603017432
-0.23023023023023015,0.05300595891186478
-1.7517517517517511,3.0686341997653286
5.635635635635635,31.760389017646272
9.81981981981982,96.42886129372616
3.0330330330330337,9.199289379469564
-5.8558558558558556,34.291047804561316
-6.656656656656656,44.31107784461137
-6.116116116116116,37.40687634581528
4.434434434434435,19.664208753297846
-0.7907907907907905,0.6253500747995238
6.456456456456458,41.68582997411828
-0.9109109109109106,0.8297586876165449
1.3113113113113108,1.7195373551729896
5.7757757757757755,33.35958581203826
-7.277277277277277,52.95876457037618
-9.85985985985986,97.2168364560757
6.636636636636638,44.044945846747666
-9.2992992992993,86.47696745794845
-4.734734734734735,22.4177130083036
-8.218218218218219,67.53911068225383
-0.5105105105105103,0.26062098134170186
-0.7707707707707705,0.5940875810745676
2.1321321321321314,4.545987428870308
-2.2722722722722724,5.163221279337396
1.2712712712712708,1.616130645159673
0.4704704704704703,0.22134246358470566
-1.8918918918918912,3.5792549306062793
9.11911911911912,83.15833350868387
-7.117117117117117,50.65335605876147
7.6576576576576585,58.63972080188298
7.537537537537538,56.81447212978746
3.253253253253254,10.58365672980288
-6.956956956956957,48.399250100951804
-3.453453453453453,11.926340755169582
-3.513513513513513,12.344777209642071
3.653653653653654,13.349185020856696
-7.097097097097097,50.368787205624045
-6.136136136136136,37.6521666811957
-3.733733733733734,13.940767594421251
-0.7307307307307305,0.5339674008342673
9.91991991991992,98.40481121762403
6.816816816816818,46.468991514036574
3.493493493493494,12.204496789081377
-4.934934934934935,24.35358281204127
-2.6926926926926926,7.250593937280623
7.257257257257258,52.667782898013144
5.295295295295295,28.040152264376488
7.057057057057058,49.80205430655882
3.713713713713714,13.791669547425306
9.51951951951952,90.62125188251315
8.398398398398399,70.53309565822079
2.9729729729729737,8.838568298027761
-9.91991991991992,98.40481121762403
-2.7127127127127126,7.358810261713164
-4.694694694694695,22.040158276394514
-9.31931931931932,86.8497125754383
-3.693693693693694,13.643373102832566
6.1161161161161175,37.4068763458153
5.335335335335335,28.465803140477814
-1.1111111111111107,1.234567901234567
-4.414414414414415,19.48705462218976
5.935935935935936,35.23533543553563
-3.653653653653654,13.349185020856696
3.0130130130130137,9.078247416585759
0.2902902902902902,0.08426845263682095
-5.675675675675675,32.213294375456535
-1.451451451451451,2.1067113159205237
9.53953953953954,91.00281462643825
5.475475475475475,29.98083168253338
-5.895895895895896,34.761588415242066
7.197197197197198,51.79964749534321
-5.915915915915916,34.998061124187245
-2.7527527527527527,7.577647717787857
-2.6126126126126126,6.825744663582501
1.571571571571571,2.4698372045719377
2.1121121121121114,4.461017574130684
-1.7717717717717711,3.1391752112472813
-8.8988988988989,79.19040161282405
-7.4574574574574575,55.613671729787846
-3.9139139139139143,15.318722125528936
6.776776776776778,45.92470348226106
8.598598598598599,73.9358978598218
-5.175175175175175,26.782438093749406
-9.61961961961962,92.53708162617072
6.916916916916918,47.84373963553144
4.994994994994995,24.94997500002505
-2.5325325325325325,6.413721028335643
-3.9339339339339343,15.475836196556921
2.4524524524524516,6.014523031540044
-0.8108108108108105,0.657414170927684
-8.118118118118119,65.90384177971767
4.594594594594595,21.110299488677867
-4.034034034034034,16.273430587744905
5.355355355355355,28.679830982133282
8.558558558558559,73.24892460027596
-3.313313313313313,10.978045112179245
0.8708708708708706,0.7584160737313885
-1.591591591591591,2.533163794425054
-8.998998998999,80.98198298398499
7.157157157157158,51.224898572245934
-9.11911911911912,83.15833350868387
-9.23923923923924,85.36354171989808
2.1521521521521514,4.631758886013137
-2.7727727727727727,7.68826884943001
9.8998998998999,98.00801802803805
-3.8938938938938943,15.162409656904154
-7.137137137137137,50.93872651430209
6.656656656656658,44.3110778446114
-2.7327327327327327,7.467828188548909
8.998998998999,80.98198298398499
8.95895895895896,80.262945628311
2.4324324324324316,5.916727538349155
3.133133133133134,9.816523229936648
3.8538538538538543,14.852189526864205
-7.937937937937938,63.0108587065544
5.495495495495495,30.20047074101128
7.6976976976976985,59.254549845140446
-5.655655655655655,31.9864408953498
-4.754754754754755,22.607692777862948
-7.657657657657658,58.639720801882966
3.8738738738738743,15.006898790682577
5.395395395395395,29.110291472653834
-0.3103103103103102,0.09629248868488101
6.876876876876878,47.29143557972388
-0.7107107107107105,0.5051097143189232
-5.495495495495495,30.20047074101128
-5.575575575575575,31.08704299895491
-9.57957957957958,91.76834492149808
-6.736736736736736,45.38362186009833
8.498498498498499,72.22447672898124
9.77977977977978,95.64409254098943
-1.8718718718718712,3.503904304705103
4.834834834834835,23.375627880132384
9.65965965965966,93.30902474045618
-8.558558558558559,73.24892460027596
-0.9509509509509506,0.9043077111145172
4.474474474474475,20.020921822723626
9.41941941941942,88.72546219893567
3.9739739739739743,15.792469145822501
-5.7757757757757755,33.35958581203826
2.0520520520520513,4.210917624331035
-7.077077077077077,50.08501995488983
6.1761761761761775,38.14515215916619
8.238238238238239,67.86856926997068
6.0360360360360374,36.43373102832564
-3.8138138138138142,14.54517580643707
4.574574574574575,20.92673253834415
-4.614614614614615,21.294668041414788
6.676676676676678,44.57801144487833
-3.273273273273273,10.714317921525128
-2.4124124124124124,5.819733647561476
-2.6326326326326326,6.930754578402226
-5.375375375375375,28.894660426191955
6.296296296296298,39.64334705075447
0.23023023023023015,0.05300595891186478
-4.134134134134134,17.09106503901299
-1.2712712712712708,1.616130645159673
2.4924924924924916,6.212518825131434
-3.593593593593594,12.913914915916921
-2.1921921921921923,4.80570660750841
-7.177177177177177,51.51187223259296
-4.674674674674675,21.852583314044775
-3.753753753753754,14.0906672438204
-5.295295295295295,28.040152264376488
6.956956956956958,48.39925010095182
7.417417417417418,55.01808114420729
7.317317317317318,53.54313272231192
-8.93893893893894,79.9046293540788
-1.711711711711711,2.929956984011036
-2.1121121121121122,4.461017574130688
6.216216216216218,38.64134404674947
9.07907907907908,82.42967692417143
5.555555555555555,30.864197530864196
-2.3923923923923924,5.723541359176995
